"sample_PlateID","BLUD_or_SPBL","Plate","Antibiotic","Rep","WELL","Volume","Dilution","BACTERIA","NA","Sex","Row","Col","Age","Time_post_injection","Well_with_sample","sample_ID_new"
"B10_Plate76","BLUD","76","None",1,"B10","5.0","15625.0","11","0","Female","B",10,"Young",16,"Yes","B10_Time_post_injection_16"
"B11_Plate76","BLUD","76","None",1,"B11","5.0","15625.0","2","0","Female","B",11,"Old",16,"Yes","B11_Time_post_injection_16"
"B12_Plate76","BLUD","76","None",1,"B12","5.0","15625.0","6","0","Female","B",12,"Old",16,"Yes","B12_Time_post_injection_16"
"C1_Plate76","BLUD","76","None",1,"C1","5.0","15625.0","5","0","Female","C",1,"Young",14,"Yes","C1_Time_post_injection_14"
"C2_Plate76","BLUD","76","None",1,"C2","5.0","15625.0","3","0","Female","C",2,"Young",14,"Yes","C2_Time_post_injection_14"
"C3_Plate76","BLUD","76","None",1,"C3","5.0","15625.0","0","1","Female","C",3,"Old",14,"Yes","C3_Time_post_injection_14"
"C4_Plate76","BLUD","76","None",1,"C4","5.0","15625.0","26","0","Female","C",4,"Old",14,"Yes","C4_Time_post_injection_14"
"C5_Plate76","BLUD","76","None",1,"C5","5.0","15625.0","4","0","Female","C",5,"Young",15,"Yes","C5_Time_post_injection_15"
"C6_Plate76","BLUD","76","None",1,"C6","5.0","15625.0","9","0","Female","C",6,"Young",15,"Yes","C6_Time_post_injection_15"
"C7_Plate76","BLUD","76","None",1,"C7","5.0","15625.0","2","0","Female","C",7,"Old",15,"Yes","C7_Time_post_injection_15"
"C8_Plate76","BLUD","76","None",1,"C8","5.0","15625.0","14","0","Female","C",8,"Old",15,"Yes","C8_Time_post_injection_15"
"C9_Plate76","BLUD","76","None",1,"C9","5.0","15625.0","0","1","Female","C",9,"Young",16,"Yes","C9_Time_post_injection_16"
"C10_Plate76","BLUD","76","None",1,"C10","5.0","15625.0","0","1","Female","C",10,"Young",16,"Yes","C10_Time_post_injection_16"
"C11_Plate76","BLUD","76","None",1,"C11","5.0","15625.0","23","0","Female","C",11,"Old",16,"Yes","C11_Time_post_injection_16"
"C12_Plate76","BLUD","76","None",1,"C12","5.0","15625.0","6","0","Female","C",12,"Old",16,"Yes","C12_Time_post_injection_16"
"D1_Plate76","BLUD","76","None",1,"D1","5.0","15625.0","1","0","Female","D",1,"Young",14,"Yes","D1_Time_post_injection_14"
"D2_Plate76","BLUD","76","None",1,"D2","5.0","15625.0","8","0","Female","D",2,"Young",14,"Yes","D2_Time_post_injection_14"
"D3_Plate76","BLUD","76","None",1,"D3","5.0","15625.0","10","0","Female","D",3,"Old",14,"Yes","D3_Time_post_injection_14"
"D4_Plate76","BLUD","76","None",1,"D4","5.0","15625.0","11","0","Female","D",4,"Old",14,"Yes","D4_Time_post_injection_14"
"D5_Plate76","BLUD","76","None",1,"D5","5.0","15625.0","8","0","Female","D",5,"Young",15,"Yes","D5_Time_post_injection_15"
"D6_Plate76","BLUD","76","None",1,"D6","5.0","15625.0","14","0","Female","D",6,"Young",15,"Yes","D6_Time_post_injection_15"
"D7_Plate76","BLUD","76","None",1,"D7","5.0","15625.0","3","0","Female","D",7,"Old",15,"Yes","D7_Time_post_injection_15"
"D8_Plate76","BLUD","76","None",1,"D8","5.0","15625.0","2","0","Female","D",8,"Old",15,"Yes","D8_Time_post_injection_15"
"D9_Plate76","BLUD","76","None",1,"D9","5.0","15625.0","8","0","Female","D",9,"Young",16,"Yes","D9_Time_post_injection_16"
"D10_Plate76","BLUD","76","None",1,"D10","5.0","15625.0","6","0","Female","D",10,"Young",16,"Yes","D10_Time_post_injection_16"
"D11_Plate76","BLUD","76","None",1,"D11","5.0","15625.0","0","1","Female","D",11,"Old",16,"Yes","D11_Time_post_injection_16"
"D12_Plate76","BLUD","76","None",1,"D12","5.0","15625.0","0","1","Female","D",12,"Old",16,"Yes","D12_Time_post_injection_16"
"E1_Plate76","BLUD","76","None",1,"E1","5.0","15625.0","0","1","Male","E",1,"Young",14,"Yes","E1_Time_post_injection_14"
"E2_Plate76","BLUD","76","None",1,"E2","5.0","15625.0","3","0","Male","E",2,"Young",14,"Yes","E2_Time_post_injection_14"
"E3_Plate76","BLUD","76","None",1,"E3","5.0","15625.0","0","1","Male","E",3,"Old",14,"Yes","E3_Time_post_injection_14"
"E4_Plate76","BLUD","76","None",1,"E4","5.0","15625.0","6","0","Male","E",4,"Old",14,"Yes","E4_Time_post_injection_14"
"E5_Plate76","BLUD","76","None",1,"E5","5.0","15625.0","6","0","Male","E",5,"Young",15,"Yes","E5_Time_post_injection_15"
"E6_Plate76","BLUD","76","None",1,"E6","5.0","15625.0","0","1","Male","E",6,"Young",15,"Yes","E6_Time_post_injection_15"
"E7_Plate76","BLUD","76","None",1,"E7","5.0","15625.0","4","0","Male","E",7,"Old",15,"Yes","E7_Time_post_injection_15"
"E8_Plate76","BLUD","76","None",1,"E8","5.0","15625.0","4","0","Male","E",8,"Old",15,"Yes","E8_Time_post_injection_15"
"E9_Plate76","BLUD","76","None",1,"E9","5.0","15625.0","1","0","Male","E",9,"Young",16,"Yes","E9_Time_post_injection_16"
"E10_Plate76","BLUD","76","None",1,"E10","5.0","15625.0","1","0","Male","E",10,"Young",16,"Yes","E10_Time_post_injection_16"
"E11_Plate76","BLUD","76","None",1,"E11","5.0","15625.0","0","1","Male","E",11,"Old",16,"Yes","E11_Time_post_injection_16"
"E12_Plate76","BLUD","76","None",1,"E12","5.0","15625.0","2","0","Male","E",12,"Old",16,"Yes","E12_Time_post_injection_16"
"F1_Plate76","BLUD","76","None",1,"F1","5.0","15625.0","1","0","Male","F",1,"Young",14,"Yes","F1_Time_post_injection_14"
"F2_Plate76","BLUD","76","None",1,"F2","5.0","15625.0","0","1","Male","F",2,"Young",14,"Yes","F2_Time_post_injection_14"
"F3_Plate76","BLUD","76","None",1,"F3","5.0","15625.0","1","0","Male","F",3,"Old",14,"Yes","F3_Time_post_injection_14"
"F4_Plate76","BLUD","76","None",1,"F4","5.0","15625.0","2","0","Male","F",4,"Old",14,"Yes","F4_Time_post_injection_14"
"F5_Plate76","BLUD","76","None",1,"F5","5.0","15625.0","9","0","Male","F",5,"Young",15,"Yes","F5_Time_post_injection_15"
"F6_Plate76","BLUD","76","None",1,"F6","5.0","15625.0","0","1","Male","F",6,"Young",15,"Yes","F6_Time_post_injection_15"
"F7_Plate76","BLUD","76","None",1,"F7","5.0","15625.0","4","0","Male","F",7,"Old",15,"Yes","F7_Time_post_injection_15"
"F8_Plate76","BLUD","76","None",1,"F8","5.0","15625.0","6","0","Male","F",8,"Old",15,"Yes","F8_Time_post_injection_15"
"F9_Plate76","BLUD","76","None",1,"F9","5.0","15625.0","7","0","Male","F",9,"Young",16,"Yes","F9_Time_post_injection_16"
"F10_Plate76","BLUD","76","None",1,"F10","5.0","15625.0","6","0","Male","F",10,"Young",16,"Yes","F10_Time_post_injection_16"
"F11_Plate76","BLUD","76","None",1,"F11","5.0","15625.0","0","1","Male","F",11,"Old",16,"Yes","F11_Time_post_injection_16"
"F12_Plate76","BLUD","76","None",1,"F12","5.0","15625.0","5","0","Male","F",12,"Old",16,"Yes","F12_Time_post_injection_16"
"G1_Plate76","BLUD","76","None",1,"G1","5.0","15625.0","3","0","Male","G",1,"Young",14,"Yes","G1_Time_post_injection_14"
"G2_Plate76","BLUD","76","None",1,"G2","5.0","15625.0","3","0","Male","G",2,"Young",14,"Yes","G2_Time_post_injection_14"
"G3_Plate76","BLUD","76","None",1,"G3","5.0","15625.0","0","1","Male","G",3,"Old",14,"Yes","G3_Time_post_injection_14"
"G4_Plate76","BLUD","76","None",1,"G4","5.0","15625.0","5","0","Male","G",4,"Old",14,"Yes","G4_Time_post_injection_14"
"G5_Plate76","BLUD","76","None",1,"G5","5.0","15625.0","6","0","Male","G",5,"Young",15,"Yes","G5_Time_post_injection_15"
"G6_Plate76","BLUD","76","None",1,"G6","5.0","15625.0","4","0","Male","G",6,"Young",15,"Yes","G6_Time_post_injection_15"
"G7_Plate76","BLUD","76","None",1,"G7","5.0","15625.0","1","0","Male","G",7,"Old",15,"Yes","G7_Time_post_injection_15"
"G8_Plate76","BLUD","76","None",1,"G8","5.0","15625.0","6","0","Male","G",8,"Old",15,"Yes","G8_Time_post_injection_15"
"G9_Plate76","BLUD","76","None",1,"G9","5.0","15625.0","2","0","Male","G",9,"Young",16,"Yes","G9_Time_post_injection_16"
"G10_Plate76","BLUD","76","None",1,"G10","5.0","15625.0","2","0","Male","G",10,"Young",16,"Yes","G10_Time_post_injection_16"
"G11_Plate76","BLUD","76","None",1,"G11","5.0","15625.0","24","0","Male","G",11,"Old",16,"Yes","G11_Time_post_injection_16"
"G12_Plate76","BLUD","76","None",1,"G12","5.0","15625.0","1","0","Male","G",12,"Old",16,"Yes","G12_Time_post_injection_16"
"H1_Plate76","BLUD","76","None",1,"H1","5.0","15625.0","2","0","Male","H",1,"Young",14,"Yes","H1_Time_post_injection_14"
"H2_Plate76","BLUD","76","None",1,"H2","5.0","15625.0","1","0","Male","H",2,"Young",14,"Yes","H2_Time_post_injection_14"
"H3_Plate76","BLUD","76","None",1,"H3","5.0","15625.0","6","0","Male","H",3,"Old",14,"Yes","H3_Time_post_injection_14"
"H4_Plate76","BLUD","76","None",1,"H4","5.0","15625.0","10","0","Male","H",4,"Old",14,"Yes","H4_Time_post_injection_14"
"H5_Plate76","BLUD","76","None",1,"H5","5.0","15625.0","7","0","Male","H",5,"Young",15,"Yes","H5_Time_post_injection_15"
"H6_Plate76","BLUD","76","None",1,"H6","5.0","15625.0","0","1","Male","H",6,"Young",15,"Yes","H6_Time_post_injection_15"
"H7_Plate76","BLUD","76","None",1,"H7","5.0","15625.0","6","0","Male","H",7,"Old",15,"Yes","H7_Time_post_injection_15"
"H8_Plate76","BLUD","76","None",1,"H8","5.0","15625.0","0","1","Male","H",8,"Old",15,"Yes","H8_Time_post_injection_15"
"H9_Plate76","BLUD","76","None",1,"H9","5.0","15625.0","6","0","Male","H",9,"Young",16,"Yes","H9_Time_post_injection_16"
"H10_Plate76","BLUD","76","None",1,"H10","5.0","15625.0","1","0","Male","H",10,"Young",16,"Yes","H10_Time_post_injection_16"
"H11_Plate76","BLUD","76","None",1,"H11","5.0","15625.0","0","1","Male","H",11,"Old",16,"Yes","H11_Time_post_injection_16"
"H12_Plate76","BLUD","76","None",1,"H12","5.0","15625.0","0","1","Male","H",12,"Old",16,"Yes","H12_Time_post_injection_16"
"A1_Plate77","BLUD","77","None",2,"A1","5.0","15625.0","10","0","Female","A",1,"Young",14,"Yes","A1_Time_post_injection_14"
"A2_Plate77","BLUD","77","None",2,"A2","5.0","15625.0","2","0","Female","A",2,"Young",14,"Yes","A2_Time_post_injection_14"
"A3_Plate77","BLUD","77","None",2,"A3","5.0","15625.0","3","0","Female","A",3,"Old",14,"Yes","A3_Time_post_injection_14"
"A4_Plate77","BLUD","77","None",2,"A4","5.0","15625.0","7","0","Female","A",4,"Old",14,"Yes","A4_Time_post_injection_14"
"A5_Plate77","BLUD","77","None",2,"A5","5.0","15625.0","4","0","Female","A",5,"Young",15,"Yes","A5_Time_post_injection_15"
"A6_Plate77","BLUD","77","None",2,"A6","5.0","15625.0","0","1","Female","A",6,"Young",15,"Yes","A6_Time_post_injection_15"
"A7_Plate77","BLUD","77","None",2,"A7","5.0","15625.0","2","0","Female","A",7,"Old",15,"Yes","A7_Time_post_injection_15"
"A8_Plate77","BLUD","77","None",2,"A8","5.0","15625.0","8","0","Female","A",8,"Old",15,"Yes","A8_Time_post_injection_15"
"A9_Plate77","BLUD","77","None",2,"A9","5.0","15625.0","8","0","Female","A",9,"Young",16,"Yes","A9_Time_post_injection_16"
"A10_Plate77","BLUD","77","None",2,"A10","5.0","15625.0","1","0","Female","A",10,"Young",16,"Yes","A10_Time_post_injection_16"
"A11_Plate77","BLUD","77","None",2,"A11","5.0","15625.0","1","0","Female","A",11,"Old",16,"Yes","A11_Time_post_injection_16"
"A12_Plate77","BLUD","77","None",2,"A12","5.0","15625.0","3","0","Female","A",12,"Old",16,"Yes","A12_Time_post_injection_16"
"B1_Plate77","BLUD","77","None",2,"B1","5.0","15625.0","3","0","Female","B",1,"Young",14,"Yes","B1_Time_post_injection_14"
"B2_Plate77","BLUD","77","None",2,"B2","5.0","15625.0","6","0","Female","B",2,"Young",14,"Yes","B2_Time_post_injection_14"
"B3_Plate77","BLUD","77","None",2,"B3","5.0","15625.0","3","0","Female","B",3,"Old",14,"Yes","B3_Time_post_injection_14"
"B4_Plate77","BLUD","77","None",2,"B4","5.0","15625.0","19","0","Female","B",4,"Old",14,"Yes","B4_Time_post_injection_14"
"B5_Plate77","BLUD","77","None",2,"B5","5.0","15625.0","25","0","Female","B",5,"Young",15,"Yes","B5_Time_post_injection_15"
"B6_Plate77","BLUD","77","None",2,"B6","5.0","15625.0","8","0","Female","B",6,"Young",15,"Yes","B6_Time_post_injection_15"
"B7_Plate77","BLUD","77","None",2,"B7","5.0","15625.0","5","0","Female","B",7,"Old",15,"Yes","B7_Time_post_injection_15"
"B8_Plate77","BLUD","77","None",2,"B8","5.0","15625.0","18","0","Female","B",8,"Old",15,"Yes","B8_Time_post_injection_15"
"B9_Plate77","BLUD","77","None",2,"B9","5.0","15625.0","11","0","Female","B",9,"Young",16,"Yes","B9_Time_post_injection_16"
"B10_Plate77","BLUD","77","None",2,"B10","5.0","15625.0","9","0","Female","B",10,"Young",16,"Yes","B10_Time_post_injection_16"
"B11_Plate77","BLUD","77","None",2,"B11","5.0","15625.0","0","1","Female","B",11,"Old",16,"Yes","B11_Time_post_injection_16"
"B12_Plate77","BLUD","77","None",2,"B12","5.0","15625.0","2","0","Female","B",12,"Old",16,"Yes","B12_Time_post_injection_16"
"C1_Plate77","BLUD","77","None",2,"C1","5.0","15625.0","1","0","Female","C",1,"Young",14,"Yes","C1_Time_post_injection_14"
"C2_Plate77","BLUD","77","None",2,"C2","5.0","15625.0","6","0","Female","C",2,"Young",14,"Yes","C2_Time_post_injection_14"
"C3_Plate77","BLUD","77","None",2,"C3","5.0","15625.0","2","0","Female","C",3,"Old",14,"Yes","C3_Time_post_injection_14"
"C4_Plate77","BLUD","77","None",2,"C4","5.0","15625.0","24","0","Female","C",4,"Old",14,"Yes","C4_Time_post_injection_14"
"C5_Plate77","BLUD","77","None",2,"C5","5.0","15625.0","6","0","Female","C",5,"Young",15,"Yes","C5_Time_post_injection_15"
"C6_Plate77","BLUD","77","None",2,"C6","5.0","15625.0","6","0","Female","C",6,"Young",15,"Yes","C6_Time_post_injection_15"
"C7_Plate77","BLUD","77","None",2,"C7","5.0","15625.0","5","0","Female","C",7,"Old",15,"Yes","C7_Time_post_injection_15"
"C8_Plate77","BLUD","77","None",2,"C8","5.0","15625.0","14","0","Female","C",8,"Old",15,"Yes","C8_Time_post_injection_15"
"C9_Plate77","BLUD","77","None",2,"C9","5.0","15625.0","4","0","Female","C",9,"Young",16,"Yes","C9_Time_post_injection_16"
"C10_Plate77","BLUD","77","None",2,"C10","5.0","15625.0","0","1","Female","C",10,"Young",16,"Yes","C10_Time_post_injection_16"
"C11_Plate77","BLUD","77","None",2,"C11","5.0","15625.0","7","0","Female","C",11,"Old",16,"Yes","C11_Time_post_injection_16"
"C12_Plate77","BLUD","77","None",2,"C12","5.0","15625.0","6","0","Female","C",12,"Old",16,"Yes","C12_Time_post_injection_16"
"D1_Plate77","BLUD","77","None",2,"D1","5.0","15625.0","1","0","Female","D",1,"Young",14,"Yes","D1_Time_post_injection_14"
"D2_Plate77","BLUD","77","None",2,"D2","5.0","15625.0","5","0","Female","D",2,"Young",14,"Yes","D2_Time_post_injection_14"
"D3_Plate77","BLUD","77","None",2,"D3","5.0","15625.0","10","0","Female","D",3,"Old",14,"Yes","D3_Time_post_injection_14"
"D4_Plate77","BLUD","77","None",2,"D4","5.0","15625.0","11","0","Female","D",4,"Old",14,"Yes","D4_Time_post_injection_14"
"D5_Plate77","BLUD","77","None",2,"D5","5.0","15625.0","4","0","Female","D",5,"Young",15,"Yes","D5_Time_post_injection_15"
"D6_Plate77","BLUD","77","None",2,"D6","5.0","15625.0","18","0","Female","D",6,"Young",15,"Yes","D6_Time_post_injection_15"
"D7_Plate77","BLUD","77","None",2,"D7","5.0","15625.0","2","0","Female","D",7,"Old",15,"Yes","D7_Time_post_injection_15"
"D8_Plate77","BLUD","77","None",2,"D8","5.0","15625.0","7","0","Female","D",8,"Old",15,"Yes","D8_Time_post_injection_15"
"D9_Plate77","BLUD","77","None",2,"D9","5.0","15625.0","8","0","Female","D",9,"Young",16,"Yes","D9_Time_post_injection_16"
"D10_Plate77","BLUD","77","None",2,"D10","5.0","15625.0","9","0","Female","D",10,"Young",16,"Yes","D10_Time_post_injection_16"
"D11_Plate77","BLUD","77","None",2,"D11","5.0","15625.0","0","1","Female","D",11,"Old",16,"Yes","D11_Time_post_injection_16"
"D12_Plate77","BLUD","77","None",2,"D12","5.0","15625.0","1","0","Female","D",12,"Old",16,"Yes","D12_Time_post_injection_16"
"E1_Plate77","BLUD","77","None",2,"E1","5.0","15625.0","3","0","Male","E",1,"Young",14,"Yes","E1_Time_post_injection_14"
"E2_Plate77","BLUD","77","None",2,"E2","5.0","15625.0","4","0","Male","E",2,"Young",14,"Yes","E2_Time_post_injection_14"
"E3_Plate77","BLUD","77","None",2,"E3","5.0","15625.0","0","1","Male","E",3,"Old",14,"Yes","E3_Time_post_injection_14"
"E4_Plate77","BLUD","77","None",2,"E4","5.0","15625.0","9","0","Male","E",4,"Old",14,"Yes","E4_Time_post_injection_14"
"E5_Plate77","BLUD","77","None",2,"E5","5.0","15625.0","2","0","Male","E",5,"Young",15,"Yes","E5_Time_post_injection_15"
"E6_Plate77","BLUD","77","None",2,"E6","5.0","15625.0","0","1","Male","E",6,"Young",15,"Yes","E6_Time_post_injection_15"
"E7_Plate77","BLUD","77","None",2,"E7","5.0","15625.0","7","0","Male","E",7,"Old",15,"Yes","E7_Time_post_injection_15"
"E8_Plate77","BLUD","77","None",2,"E8","5.0","15625.0","9","0","Male","E",8,"Old",15,"Yes","E8_Time_post_injection_15"
"E9_Plate77","BLUD","77","None",2,"E9","5.0","15625.0","0","1","Male","E",9,"Young",16,"Yes","E9_Time_post_injection_16"
"E10_Plate77","BLUD","77","None",2,"E10","5.0","15625.0","0","1","Male","E",10,"Young",16,"Yes","E10_Time_post_injection_16"
"E11_Plate77","BLUD","77","None",2,"E11","5.0","15625.0","0","1","Male","E",11,"Old",16,"Yes","E11_Time_post_injection_16"
"E12_Plate77","BLUD","77","None",2,"E12","5.0","15625.0","2","0","Male","E",12,"Old",16,"Yes","E12_Time_post_injection_16"
"F1_Plate77","BLUD","77","None",2,"F1","5.0","15625.0","2","0","Male","F",1,"Young",14,"Yes","F1_Time_post_injection_14"
"F2_Plate77","BLUD","77","None",2,"F2","5.0","15625.0","2","0","Male","F",2,"Young",14,"Yes","F2_Time_post_injection_14"
"F3_Plate77","BLUD","77","None",2,"F3","5.0","15625.0","0","1","Male","F",3,"Old",14,"Yes","F3_Time_post_injection_14"
"F4_Plate77","BLUD","77","None",2,"F4","5.0","15625.0","2","0","Male","F",4,"Old",14,"Yes","F4_Time_post_injection_14"
"F5_Plate77","BLUD","77","None",2,"F5","5.0","15625.0","4","0","Male","F",5,"Young",15,"Yes","F5_Time_post_injection_15"
"F6_Plate77","BLUD","77","None",2,"F6","5.0","15625.0","0","1","Male","F",6,"Young",15,"Yes","F6_Time_post_injection_15"
"F7_Plate77","BLUD","77","None",2,"F7","5.0","15625.0","4","0","Male","F",7,"Old",15,"Yes","F7_Time_post_injection_15"
"F8_Plate77","BLUD","77","None",2,"F8","5.0","15625.0","6","0","Male","F",8,"Old",15,"Yes","F8_Time_post_injection_15"
"F9_Plate77","BLUD","77","None",2,"F9","5.0","15625.0","7","0","Male","F",9,"Young",16,"Yes","F9_Time_post_injection_16"
"F10_Plate77","BLUD","77","None",2,"F10","5.0","15625.0","3","0","Male","F",10,"Young",16,"Yes","F10_Time_post_injection_16"
"F11_Plate77","BLUD","77","None",2,"F11","5.0","15625.0","0","1","Male","F",11,"Old",16,"Yes","F11_Time_post_injection_16"
"F12_Plate77","BLUD","77","None",2,"F12","5.0","15625.0","2","0","Male","F",12,"Old",16,"Yes","F12_Time_post_injection_16"
"G1_Plate77","BLUD","77","None",2,"G1","5.0","15625.0","2","0","Male","G",1,"Young",14,"Yes","G1_Time_post_injection_14"
"G2_Plate77","BLUD","77","None",2,"G2","5.0","15625.0","5","0","Male","G",2,"Young",14,"Yes","G2_Time_post_injection_14"
"G3_Plate77","BLUD","77","None",2,"G3","5.0","15625.0","0","1","Male","G",3,"Old",14,"Yes","G3_Time_post_injection_14"
"G4_Plate77","BLUD","77","None",2,"G4","5.0","15625.0","2","0","Male","G",4,"Old",14,"Yes","G4_Time_post_injection_14"
"G5_Plate77","BLUD","77","None",2,"G5","5.0","15625.0","2","0","Male","G",5,"Young",15,"Yes","G5_Time_post_injection_15"
"G6_Plate77","BLUD","77","None",2,"G6","5.0","15625.0","1","0","Male","G",6,"Young",15,"Yes","G6_Time_post_injection_15"
"G7_Plate77","BLUD","77","None",2,"G7","5.0","15625.0","0","1","Male","G",7,"Old",15,"Yes","G7_Time_post_injection_15"
"G8_Plate77","BLUD","77","None",2,"G8","5.0","15625.0","6","0","Male","G",8,"Old",15,"Yes","G8_Time_post_injection_15"
"G9_Plate77","BLUD","77","None",2,"G9","5.0","15625.0","2","0","Male","G",9,"Young",16,"Yes","G9_Time_post_injection_16"
"G10_Plate77","BLUD","77","None",2,"G10","5.0","15625.0","3","0","Male","G",10,"Young",16,"Yes","G10_Time_post_injection_16"
"G11_Plate77","BLUD","77","None",2,"G11","5.0","15625.0","10","0","Male","G",11,"Old",16,"Yes","G11_Time_post_injection_16"
"G12_Plate77","BLUD","77","None",2,"G12","5.0","15625.0","2","0","Male","G",12,"Old",16,"Yes","G12_Time_post_injection_16"
"H1_Plate77","BLUD","77","None",2,"H1","5.0","15625.0","1","0","Male","H",1,"Young",14,"Yes","H1_Time_post_injection_14"
"H2_Plate77","BLUD","77","None",2,"H2","5.0","15625.0","0","1","Male","H",2,"Young",14,"Yes","H2_Time_post_injection_14"
"H3_Plate77","BLUD","77","None",2,"H3","5.0","15625.0","1","0","Male","H",3,"Old",14,"Yes","H3_Time_post_injection_14"
"H4_Plate77","BLUD","77","None",2,"H4","5.0","15625.0","7","0","Male","H",4,"Old",14,"Yes","H4_Time_post_injection_14"
"H5_Plate77","BLUD","77","None",2,"H5","5.0","15625.0","1","0","Male","H",5,"Young",15,"Yes","H5_Time_post_injection_15"
"H6_Plate77","BLUD","77","None",2,"H6","5.0","15625.0","0","1","Male","H",6,"Young",15,"Yes","H6_Time_post_injection_15"
"H7_Plate77","BLUD","77","None",2,"H7","5.0","15625.0","3","0","Male","H",7,"Old",15,"Yes","H7_Time_post_injection_15"
"H8_Plate77","BLUD","77","None",2,"H8","5.0","15625.0","0","1","Male","H",8,"Old",15,"Yes","H8_Time_post_injection_15"
"H9_Plate77","BLUD","77","None",2,"H9","5.0","15625.0","5","0","Male","H",9,"Young",16,"Yes","H9_Time_post_injection_16"
